score,s1,s2
0.9436,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula."
0.9259,Many of the skills gained are of use outside formal project management environments.,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula."
0.8945,"Leadership,  Management, Professionalism, Ethics and Teamwork","Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.8484,Communication,Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.9055,Project Context,Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.8962,Project Management Body of Knowledge (PMBoK),Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.9110,Agile Project Planning,Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.8935,Agile Project Management,Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.9001,Project Scope Management,Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.8850,Quality & Risk Management,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.8935,Project Control and Governance,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.9196,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.","Identify potential pitfalls, and social and ethical implications of data science."
0.9354,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.9330,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.9375,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Apply their knowledge to a given problem domain and articulate potential data analysis problems.
0.9210,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.","Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
