score,s1,s2
0.9485,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9191,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.9352,"Students will learn appropriate application of programming abstractions they have learned in previous courses to the structuring of medium scale software: inheritance, generic types, polymorphism, procedural abstraction, and abstract recursive data structures (including abstract syntax trees as a program representation, and tools that manipulate them).",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.9225,"The course also covers more advanced data structures, such as priority queues, B-trees, red-black trees, and AVL trees, and deepens understanding of appropriate algorithmic strategies.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9401,The course also treats intellectual property considerations in software development and deployment.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9461,Apply fundamental programming concepts for medium scale programs.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9108,"Understand basic types and the benefits of static typing, with understanding of generics, subtyping, and overloading, and their roles in structuring programs",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9305,"Map programming language abstractions through to execution environment; use non-source (text) internal representations of programs (e.g., abstract syntax trees); sketch low-level run-time representations of core language constructs (objects and closures).",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.9315,"Describe contractual specifications, analyse documentation and specifications against other’s code, develop, understand, test, and evolve substantial programs using a modern IDE, and associated configuration tools; explain the importance of correctness for quality software; understand common coding errors and how to avoid them; practice fundamental defensive programming; understand principles of secure design.",Testing and debugging are seen as integral to the programming enterprise.
0.9301,"Use, implement, and evaluate more advanced data structures and associated algorithms; discuss factors other than computational efficiency for evaluating software; create, implement, debug, and evaluate algorithms for solving problems, including recursively, using divide-and-conquer, and via decomposition; implement an abstract data type; analyse design and implementation alternatives.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.9079,"Apply basic algorithmic analysis to simple algorithms; use big-O notation formally, upper lower, and expected case bounds; use and solve recurrence relations; use appropriate algorithmic approaches to solve problems (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming, branch-and-bound).",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9249,Explain how system components contribute to performance; understand Amdahl’s law and its limitations; design and conduct performance experiments; use software tools to profile and measure program performance,"Design, write and debug small programs to solve practical problems of a scientific nature."
0.9346,"Understand, apply, and analyse state and state machines in expressing computations.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.9224,Understand fundamental concepts of GUIs and user interfaces; understand the basics of modeling and simulation.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9075,"Contrast the concepts of copyright, patenting, and trademarks as mechanisms for protecting intellectual property, within the legal context for these mechanisms;  understand, analyse, and evaluate ethical/social tradeoffs in technical decisions, evaluating stakeholder positions.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
