score,s1,s2
0.9114,"Real-time and embedded systems are all around us. Controlling cars, trains, or aeroplanes, as well as mobile phones, cameras, or A/V equipment, embedded systems are a challenging and demanding part of computer science and engineering.","Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9350,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).,"Understand the basics of event-driven programming, and its use in constructing GUIs"
0.9183,It also delivers the principles of fault tolerant systems and highly reliable systems.,"The foundations of software engineering including: major development paradigms (such as big plan up front, agile, and formal methods), risk are introduced."
0.9362,"Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods.","The foundations of software engineering including: major development paradigms (such as big plan up front, agile, and formal methods), risk are introduced."
0.9073,Formulate real-time constraints.,"Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems."
0.9458,Employ standard real-time programming constructs.,"Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems."
0.9169,Develop a concept to handle the requests level of reliability.,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9045,"Construct and implement an architecture for an asynchronous, distributed real-time system.","Understand the basics of event-driven programming, and its use in constructing GUIs"
0.9222,Understand and consider constraints from physical dynamical systems.,"Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems."
0.9268,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
