score,s1,s2
0.8704,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.9047,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8861,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8716,Systems concepts.,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8828,The Systems Engineering life-cycle and processes.,Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.9081,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8661,"Preliminary system design: subsystem design requirements, design review.",Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8898,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8574,"Design testing, evaluation and validation.",Be able to recognize and formulate convex optimization problems arising in practice.
0.8997,Design for sustainability: approaches that integrate sustainability principles into the design process.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8791,Integration of Systems Engineering and Software Engineering activities.,Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.9001,describe the holistic and multi-disciplinary nature of complex engineering projects.,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8734,describe the Systems Engineering life-cycle.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8756,identify and explain the activities involved in each phase of the Systems Engineering life-cycle.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8844,explain the role of Software Engineering within the broader context of Systems Engineering.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9036,Students will also improve their ability to understand and solve complex and ill-defined problems.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8686,Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8811,Students will also improve their understanding of and commitment to ethical and professional responsibilities.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8699,Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
