score,s1,s2
0.9465,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,Describe and apply alternative computational paradigms to simple problems.
0.9313,In doing so it also covers a selected set of network algorithms in depth.,"The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.9394,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.9351,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9348,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.9208,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9441,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,Describe and apply alternative computational paradigms to simple problems.
0.9247,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Describe and apply alternative computational paradigms to simple problems.
0.9482,Apply network analysis algorithms in practical contexts.,Describe and apply alternative computational paradigms to simple problems.
0.9528,"Analyze results from network algorithms, and articulate their limitations.",Describe and apply alternative computational paradigms to simple problems.
0.9401,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,Describe and apply alternative computational paradigms to simple problems.
