score,s1,s2
0.9330,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9037,In doing so it also covers a selected set of network algorithms in depth.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9030,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D."
0.9249,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9273,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9215,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9416,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9531,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9123,Apply network analysis algorithms in practical contexts.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9332,"Analyze results from network algorithms, and articulate their limitations.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9443,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
