score,s1,s2
0.9124,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9086,Many of the skills gained are of use outside formal project management environments.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8459,"Leadership,  Management, Professionalism, Ethics and Teamwork",Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8195,Communication,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8668,Project Context,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8770,Project Management Body of Knowledge (PMBoK),Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8852,Agile Project Planning,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8699,Agile Project Management,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8651,Project Scope Management,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8540,Quality & Risk Management,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8588,Project Control and Governance,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.8988,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9163,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8840,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality",Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.9187,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8902,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
