score,s1,s2
0.9278,This course introduces the construction of web sites and web interface/interaction design.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9227,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.8828,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9317,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.9271,The course provides an introduction to the latest web technologies.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9304,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9105,Apply a user-centred focus to the development and design of web sites.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9155,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.9048,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9177,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
