score,s1,s2
0.9022,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Critically reflect on the role of technology in society, including issues of power, agency, and representation in design."
0.9223,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Differentiate between design paradigms, approaches, and methods and explain their applicability to different design contexts."
0.9105,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Characterise key aspects of human-computer interaction, such as interaction design, the user experience, and user interfaces."
0.8884,Systems concepts.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9128,The Systems Engineering life-cycle and processes.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9390,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.8981,"Preliminary system design: subsystem design requirements, design review.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9462,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.8978,"Design testing, evaluation and validation.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9336,Design for sustainability: approaches that integrate sustainability principles into the design process.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.8928,Integration of Systems Engineering and Software Engineering activities.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9310,describe the holistic and multi-disciplinary nature of complex engineering projects.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.8915,describe the Systems Engineering life-cycle.,"Characterise key aspects of human-computer interaction, such as interaction design, the user experience, and user interfaces."
0.9111,identify and explain the activities involved in each phase of the Systems Engineering life-cycle.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9011,explain the role of Software Engineering within the broader context of Systems Engineering.,"Characterise key aspects of human-computer interaction, such as interaction design, the user experience, and user interfaces."
0.9250,Students will also improve their ability to understand and solve complex and ill-defined problems.,"The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9196,Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.,"The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9203,Students will also improve their understanding of and commitment to ethical and professional responsibilities.,"The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9184,Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.,"The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
