score,s1,s2
1.0000,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.
1.0000,In doing so it also covers a selected set of network algorithms in depth.,In doing so it also covers a selected set of network algorithms in depth.
1.0000,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence."
1.0000,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.","Furthermore, it also teaches students about the ethics of doing data-driven social science research."
1.0000,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.
1.0000,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.","Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research."
1.0000,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.
1.0000,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
1.0000,Apply network analysis algorithms in practical contexts.,Apply network analysis algorithms in practical contexts.
1.0000,"Analyze results from network algorithms, and articulate their limitations.","Analyze results from network algorithms, and articulate their limitations."
1.0000,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
