score,s1,s2
0.9328,This course provides students with hands-on experience of being a researcher in the computing discipline.,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9374,"It exposes the students to research skills, problem solving skills, team work and project management.","Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management."
0.9011,Each student will work on a small-scale research project supervised by an academic researcher.,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9067,"A central part of the course will be a mock-conference to which all students will submit a paper to about their research. Students will anonymously review each others papers, respond to the reviews and submit a final version of their paper that considers reviewer comments.","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.8736,"At the end of the course, students will give a talk about their research and present a poster.","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9218,"Throughout the course there will be meetings where students discuss all aspects of their projects, as well as a set of lectures about different aspects of being a successful researcher.","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9247,Understand the main principles and concepts in at least two areas of computer science that are being actively shaped by research.,Many of the skills gained are of use outside formal project management environments.
0.9321,Have an understanding of the research methods being employed in these areas.,Many of the skills gained are of use outside formal project management environments.
0.9419,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.,Many of the skills gained are of use outside formal project management environments.
0.9266,Have an understanding of how to be a successful researcher.,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management."
0.9087,Have a finished research paper that can be submitted for publication to one of the conferences or workshops in the area of their project.,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
