score,s1,s2
0.9380,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9279,Many of the skills gained are of use outside formal project management environments.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.8973,"Leadership,  Management, Professionalism, Ethics and Teamwork","Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites."
0.8485,Communication,There is a key focus on the on new media / multimedia and its delivery on the world wide web.
0.8895,Project Context,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9048,Project Management Body of Knowledge (PMBoK),"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9022,Agile Project Planning,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.8971,Agile Project Management,Apply a user-centred focus to the development and design of web sites.
0.8890,Project Scope Management,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.8845,Quality & Risk Management,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites."
0.8967,Project Control and Governance,Apply a user-centred focus to the development and design of web sites.
0.9411,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9403,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9192,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9447,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9185,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
