score,s1,s2
0.9251,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9252,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9428,"Students will learn appropriate application of programming abstractions they have learned in previous courses to the structuring of medium scale software: inheritance, generic types, polymorphism, procedural abstraction, and abstract recursive data structures (including abstract syntax trees as a program representation, and tools that manipulate them).",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9112,"The course also covers more advanced data structures, such as priority queues, B-trees, red-black trees, and AVL trees, and deepens understanding of appropriate algorithmic strategies.",Be able to descriptively compare the performance of different programs and methods on one machine
0.9394,The course also treats intellectual property considerations in software development and deployment.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9481,Apply fundamental programming concepts for medium scale programs.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9114,"Understand basic types and the benefits of static typing, with understanding of generics, subtyping, and overloading, and their roles in structuring programs",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9264,"Map programming language abstractions through to execution environment; use non-source (text) internal representations of programs (e.g., abstract syntax trees); sketch low-level run-time representations of core language constructs (objects and closures).","Description, implementation and use of parallel programming languages, parallel features of operating systems, library routines and applications."
0.9446,"Describe contractual specifications, analyse documentation and specifications against other’s code, develop, understand, test, and evolve substantial programs using a modern IDE, and associated configuration tools; explain the importance of correctness for quality software; understand common coding errors and how to avoid them; practice fundamental defensive programming; understand principles of secure design.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9291,"Use, implement, and evaluate more advanced data structures and associated algorithms; discuss factors other than computational efficiency for evaluating software; create, implement, debug, and evaluate algorithms for solving problems, including recursively, using divide-and-conquer, and via decomposition; implement an abstract data type; analyse design and implementation alternatives.",Be able to descriptively compare the performance of different programs and methods on one machine
0.8939,"Apply basic algorithmic analysis to simple algorithms; use big-O notation formally, upper lower, and expected case bounds; use and solve recurrence relations; use appropriate algorithmic approaches to solve problems (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming, branch-and-bound).",Be able to descriptively compare the performance of different programs and methods on one machine
0.9321,Explain how system components contribute to performance; understand Amdahl’s law and its limitations; design and conduct performance experiments; use software tools to profile and measure program performance,Be able to descriptively compare the performance of different programs and methods on one machine
0.9399,"Understand, apply, and analyse state and state machines in expressing computations.","Considers definitions of program efficiency on parallel computers, addresses the modelling, analysis and measurement of program performance."
0.9338,Understand fundamental concepts of GUIs and user interfaces; understand the basics of modeling and simulation.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9119,"Contrast the concepts of copyright, patenting, and trademarks as mechanisms for protecting intellectual property, within the legal context for these mechanisms;  understand, analyse, and evaluate ethical/social tradeoffs in technical decisions, evaluating stakeholder positions.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
