score,s1,s2
0.9477,This course provides students with hands-on experience of being a researcher in the computing discipline.,The course introduces students to some fundamentals of research methodology.
0.9533,"It exposes the students to research skills, problem solving skills, team work and project management.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.9339,Each student will work on a small-scale research project supervised by an academic researcher.,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.9431,"A central part of the course will be a mock-conference to which all students will submit a paper to about their research. Students will anonymously review each others papers, respond to the reviews and submit a final version of their paper that considers reviewer comments.","The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.9305,"At the end of the course, students will give a talk about their research and present a poster.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.9606,"Throughout the course there will be meetings where students discuss all aspects of their projects, as well as a set of lectures about different aspects of being a successful researcher.","The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.9176,Understand the main principles and concepts in at least two areas of computer science that are being actively shaped by research.,Understanding of the process of identifying and formulating research problems.
0.9271,Have an understanding of the research methods being employed in these areas.,Understanding of the process of identifying and formulating research problems.
0.9295,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.9165,Have an understanding of how to be a successful researcher.,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.9291,Have a finished research paper that can be submitted for publication to one of the conferences or workshops in the area of their project.,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
