score,s1,s2
0.8854,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9318,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9208,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9092,Systems concepts.,Describe and apply alternative computational paradigms to simple problems.
0.9011,The Systems Engineering life-cycle and processes.,Describe and apply alternative computational paradigms to simple problems.
0.9322,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.8883,"Preliminary system design: subsystem design requirements, design review.",Describe and apply alternative computational paradigms to simple problems.
0.9187,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","Describe, understand and evolve programs, via documentation, testing, and debugging."
0.9046,"Design testing, evaluation and validation.","Describe, understand and evolve programs, via documentation, testing, and debugging."
0.9182,Design for sustainability: approaches that integrate sustainability principles into the design process.,Describe and apply alternative computational paradigms to simple problems.
0.9007,Integration of Systems Engineering and Software Engineering activities.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9251,describe the holistic and multi-disciplinary nature of complex engineering projects.,Describe and apply alternative computational paradigms to simple problems.
0.8919,describe the Systems Engineering life-cycle.,These include distributed software revision control systems.
0.8920,identify and explain the activities involved in each phase of the Systems Engineering life-cycle.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9228,explain the role of Software Engineering within the broader context of Systems Engineering.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9138,Students will also improve their ability to understand and solve complex and ill-defined problems.,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.9170,Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9205,Students will also improve their understanding of and commitment to ethical and professional responsibilities.,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.9030,Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
