score,s1,s2
0.9043,This course is the first of three core computer science courses on programming.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9424,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9272,"Data structures and algorithms, the key concepts at the core of computer science, receive their first treatment in this course. The course addresses both functional and imperative programming paradigms.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9353,"The course covers functional programming in depth, developing the core idea of functions operating on data structures.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9121,"Students learn the organization of programming languages using types, how programs are evaluated (reduction), functional composition, recursive functions, algebraic data types, pattern matching, parametric polymorphism, higher-order functions.","Implement basic AI algorithms (e.g., standard search or constraint propagation algorithms)."
0.9289,"Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9158,The functional paradigm demonstrates elegant solutions to many programming problems.,"Implement basic AI algorithms (e.g., standard search or constraint propagation algorithms)."
0.9251,"The course also introduces imperative programming as an alternative paradigm to functional programming, highlighting similarities and contrasting differences.","The course also aims to give an overview of the historical, philosophical, and logical foundations of AI."
0.9029,"Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects.","Implement basic AI algorithms (e.g., standard search or constraint propagation algorithms)."
0.9234,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.8819,These include distributed software revision control systems.,"Implement basic AI algorithms (e.g., standard search or constraint propagation algorithms)."
0.9152,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience.","The course also aims to give an overview of the historical, philosophical, and logical foundations of AI."
0.9200,"Apply fundamental programming concepts, using a functional programming language, to solve simple problems.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9033,Understand basic types and the benefits of static typing.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.8841,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9168,"Describe, understand and evolve programs, via documentation, testing, and debugging.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9251,"Discuss, use, and apply the fundamentals of data structures, algorithms, and design; create, implement, and debug algorithms for solving simple problems, including recursively, using divide-and-conquer, and via decomposition.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9395,"Discuss basic algorithmic analysis for simple algorithms; determine appropriate algorithmic approaches to a problem (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming).","Implement basic AI algorithms (e.g., standard search or constraint propagation algorithms)."
0.9389,Describe and apply alternative computational paradigms to simple problems.,"Design and perform an empirical evaluation of different algorithms on a problem formalisation, and state the conclusions that the evaluation supports."
0.8986,Understand the legal context for protection of software as intellectual property.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
