score,s1,s2
1.0000,This course introduces the construction of web sites and web interface/interaction design.,This course introduces the construction of web sites and web interface/interaction design.
1.0000,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,There is a key focus on the on new media / multimedia and its delivery on the world wide web.
1.0000,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.","The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination."
1.0000,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.","Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D."
1.0000,The course provides an introduction to the latest web technologies.,The course provides an introduction to the latest web technologies.
1.0000,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
1.0000,Apply a user-centred focus to the development and design of web sites.,Apply a user-centred focus to the development and design of web sites.
1.0000,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.","Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites."
1.0000,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.","Understand and be able to separately control the content, the appearance and the behaviour of web sites."
1.0000,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
