score,s1,s2
0.9112,This course introduces the construction of web sites and web interface/interaction design.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9144,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9069,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.","Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply."
0.9112,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.8898,The course provides an introduction to the latest web technologies.,Design for sustainability: approaches that integrate sustainability principles into the design process.
0.9354,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.","Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9316,Apply a user-centred focus to the development and design of web sites.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9224,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9060,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.",describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9207,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,describe the holistic and multi-disciplinary nature of complex engineering projects.
