score,s1,s2
0.9125,This course introduces the construction of web sites and web interface/interaction design.,This course provides students with hands-on experience of being a researcher in the computing discipline.
0.9213,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,Understand the main principles and concepts in at least two areas of computer science that are being actively shaped by research.
0.8815,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.","It exposes the students to research skills, problem solving skills, team work and project management."
0.8860,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.","A central part of the course will be a mock-conference to which all students will submit a paper to about their research. Students will anonymously review each others papers, respond to the reviews and submit a final version of their paper that considers reviewer comments."
0.9235,The course provides an introduction to the latest web technologies.,This course provides students with hands-on experience of being a researcher in the computing discipline.
0.9296,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.",Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.9058,Apply a user-centred focus to the development and design of web sites.,This course provides students with hands-on experience of being a researcher in the computing discipline.
0.9004,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.",Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.9027,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.",Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.9263,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,This course provides students with hands-on experience of being a researcher in the computing discipline.
