score,s1,s2
0.9156,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,Critically assess and compare philosophical views on issues arising from elementary logic.
0.9061,In doing so it also covers a selected set of network algorithms in depth.,Critically assess and compare philosophical views on issues arising from elementary logic.
0.8936,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.",Construct natural deduction proofs in first order logic and translate between calculi.
0.8968,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",Techniques of formal deduction and tests for the validity of arguments will be studied.
0.8932,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,Critically assess and compare philosophical views on issues arising from elementary logic.
0.8816,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.",Techniques of formal deduction and tests for the validity of arguments will be studied.
0.9308,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,Critically assess and compare philosophical views on issues arising from elementary logic.
0.9364,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Critically assess and compare philosophical views on issues arising from elementary logic.
0.9085,Apply network analysis algorithms in practical contexts.,Express reasoning problems using first order logical notation.
0.9390,"Analyze results from network algorithms, and articulate their limitations.",Critically assess and compare philosophical views on issues arising from elementary logic.
0.9131,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,Critically assess and compare philosophical views on issues arising from elementary logic.
