score,s1,s2
0.9049,Commerce and research are being transformed by data-driven discovery and prediction.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9312,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9399,"Tour the basic techniques of data science, including both SQL and NoSQL solutions for massive data management, basic statistical modeling (e.g., descriptive statistics, linear and non-linear regression), algorithms for machine learning and optimization, and fundamentals of knowledge representation and search.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9035,Learn key concepts in security and the use of cryptographic techniques in securing data.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9204,"Demonstrate a conceptual understanding of database systems and architecture, data models and declarative query languages","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.8399,"Define, query and manipulate a relational database","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9554,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9143,Formulate and extract descriptive and predictive statistics from data.,"Design and perform an empirical evaluation of different algorithms on a problem formalisation, and state the conclusions that the evaluation supports."
0.9275,Analyse and interpret results from descriptive and predictive data analysis.,"Design and perform an empirical evaluation of different algorithms on a problem formalisation, and state the conclusions that the evaluation supports."
0.9433,Apply their knowledge to a given problem domain and articulate potential data analysis problems.,"Design and perform an empirical evaluation of different algorithms on a problem formalisation, and state the conclusions that the evaluation supports."
0.9044,"Identify potential pitfalls, and social and ethical implications of data science.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9020,"Explain key security concepts and the use of cryptographic techniques, digital signatures and PKI in security.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
