score,s1,s2
0.9131,The course introduces students to some fundamentals of research methodology.,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9037,"The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research.",This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9035,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students.",This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9381,"This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers.","Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods."
0.9031,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects.","Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods."
0.9232,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience.",Develop a concept to handle the requests level of reliability.
0.9140,This includes demonstrated skills in the writing of abstracts and research papers.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.8998,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9246,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9030,Demonstrate an ability to undertake and manage a research project of significant size and scope.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9173,Understanding of the process of identifying and formulating research problems.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9086,Ability to carry out literature searches and some ability to critically evaluate literature.,Develop a concept to handle the requests level of reliability.
0.8908,"Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions.","Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods."
0.9286,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
