score,s1,s2
0.9160,This course introduces the construction of web sites and web interface/interaction design.,demonstrate experience in the design and implementation of a large software system.
0.9048,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,identify and describe the reasons for many architectural features of contemporary machines.
0.8787,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.",demonstrate experience in the design and implementation of a large software system.
0.9260,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.9053,The course provides an introduction to the latest web technologies.,The lectures will also address recent literature describing advances in operating systems.
0.9209,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.9182,Apply a user-centred focus to the development and design of web sites.,demonstrate experience in the design and implementation of a large software system.
0.8967,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.9156,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.",identify and describe the reasons for many architectural features of contemporary machines.
0.9126,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,demonstrate experience in the design and implementation of a large software system.
