score,s1,s2
0.9271,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","This course introduces all basic mechanisms to analyse, design, and manage concurrent, single computer-node (multicore) as well as distributed applications (e.g. as performance or dependability enhancements)."
0.9181,Many of the skills gained are of use outside formal project management environments.,This course is based on the foundations set by the previous course on computer organisation.
0.8695,"Leadership,  Management, Professionalism, Ethics and Teamwork",These include the basics of routing and dependable protocols.
0.8512,Communication,These include the basics of routing and dependable protocols.
0.8897,Project Context,More specific networking aspects follow on from message passing as a core concurrency construct.
0.8897,Project Management Body of Knowledge (PMBoK),This course is based on the foundations set by the previous course on computer organisation.
0.8972,Agile Project Planning,These include the basics of routing and dependable protocols.
0.8921,Agile Project Management,Distinguish as well as connect conceptual concurrency with physical parallelism at all levels of a distributed system.
0.8845,Project Scope Management,More specific networking aspects follow on from message passing as a core concurrency construct.
0.8691,Quality & Risk Management,These include the basics of routing and dependable protocols.
0.8829,Project Control and Governance,These include the basics of routing and dependable protocols.
0.9017,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9398,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.8913,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9077,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.8916,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",These include the basics of routing and dependable protocols.
