score,s1,s2
0.9309,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9215,Many of the skills gained are of use outside formal project management environments.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8791,"Leadership,  Management, Professionalism, Ethics and Teamwork",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8451,Communication,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8927,Project Context,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8950,Project Management Body of Knowledge (PMBoK),Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9007,Agile Project Planning,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8947,Agile Project Management,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8948,Project Scope Management,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8685,Quality & Risk Management,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8852,Project Control and Governance,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9080,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9277,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9009,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9211,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9091,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
