score,s1,s2
0.8759,"Real-time and embedded systems are all around us. Controlling cars, trains, or aeroplanes, as well as mobile phones, cameras, or A/V equipment, embedded systems are a challenging and demanding part of computer science and engineering.",Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.9235,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).,Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.9126,It also delivers the principles of fault tolerant systems and highly reliable systems.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9234,"Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods.",Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.9228,Formulate real-time constraints.,Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.9216,Employ standard real-time programming constructs.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9080,Develop a concept to handle the requests level of reliability.,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.9004,"Construct and implement an architecture for an asynchronous, distributed real-time system.",Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9375,Understand and consider constraints from physical dynamical systems.,Be able to recognize and formulate convex optimization problems arising in practice.
0.9100,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
