score,s1,s2
1.0000,This course provides students with hands-on experience of being a researcher in the computing discipline.,This course provides students with hands-on experience of being a researcher in the computing discipline.
1.0000,"It exposes the students to research skills, problem solving skills, team work and project management.","It exposes the students to research skills, problem solving skills, team work and project management."
1.0000,Each student will work on a small-scale research project supervised by an academic researcher.,Each student will work on a small-scale research project supervised by an academic researcher.
1.0000,"A central part of the course will be a mock-conference to which all students will submit a paper to about their research. Students will anonymously review each others papers, respond to the reviews and submit a final version of their paper that considers reviewer comments.","A central part of the course will be a mock-conference to which all students will submit a paper to about their research. Students will anonymously review each others papers, respond to the reviews and submit a final version of their paper that considers reviewer comments."
1.0000,"At the end of the course, students will give a talk about their research and present a poster.","At the end of the course, students will give a talk about their research and present a poster."
1.0000,"Throughout the course there will be meetings where students discuss all aspects of their projects, as well as a set of lectures about different aspects of being a successful researcher.","Throughout the course there will be meetings where students discuss all aspects of their projects, as well as a set of lectures about different aspects of being a successful researcher."
1.0000,Understand the main principles and concepts in at least two areas of computer science that are being actively shaped by research.,Understand the main principles and concepts in at least two areas of computer science that are being actively shaped by research.
1.0000,Have an understanding of the research methods being employed in these areas.,Have an understanding of the research methods being employed in these areas.
1.0000,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
1.0000,Have an understanding of how to be a successful researcher.,Have an understanding of how to be a successful researcher.
1.0000,Have a finished research paper that can be submitted for publication to one of the conferences or workshops in the area of their project.,Have a finished research paper that can be submitted for publication to one of the conferences or workshops in the area of their project.
