score,s1,s2
0.9350,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9239,In doing so it also covers a selected set of network algorithms in depth.,Have an understanding of some widely-used algorithms.
0.9048,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9324,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",Have a practical understanding of the processing of scientific data.
0.9245,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9148,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.",Have a practical understanding of the processing of scientific data.
0.9445,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,Have a practical understanding of the processing of scientific data.
0.9342,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Have an awareness of good program organisation.
0.9271,Apply network analysis algorithms in practical contexts.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9302,"Analyze results from network algorithms, and articulate their limitations.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9355,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
