score,s1,s2
1.0000,This course teaches introductory programming within a problem solving framework applicable to the sciences.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
1.0000,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
1.0000,There is an emphasis on designing and writing correct code.,There is an emphasis on designing and writing correct code.
1.0000,Testing and debugging are seen as integral to the programming enterprise.,Testing and debugging are seen as integral to the programming enterprise.
1.0000,Both top-down and object oriented design are taught.,Both top-down and object oriented design are taught.
1.0000,There will be an introduction to widely-used computer science algorithms and to machine architecture.,There will be an introduction to widely-used computer science algorithms and to machine architecture.
1.0000,The course will be taught using one or more programming languages which are widely applicable to scientific work.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
1.0000,"Design, write and debug small programs to solve practical problems of a scientific nature.","Design, write and debug small programs to solve practical problems of a scientific nature."
1.0000,Have a practical understanding of the processing of scientific data.,Have a practical understanding of the processing of scientific data.
1.0000,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
1.0000,Have an awareness of good program organisation.,Have an awareness of good program organisation.
1.0000,Have an understanding of some widely-used algorithms.,Have an understanding of some widely-used algorithms.
1.0000,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
