score,s1,s2
1.0000,Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.,Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
1.0000,"Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
1.0000,"Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping.","Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
1.0000,"Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
1.0000,"In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities.","In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
1.0000,"You will have the foundational basis to understand, evaluate, and compare new technologies and their applications.","You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
1.0000,"You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios.","You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
1.0000,"Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks.","Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
1.0000,"Analyse the role of network standards, protocols, and layered models.","Analyse the role of network standards, protocols, and layered models."
1.0000,"Apply network design principles, topologies, architectures, and their components.","Apply network design principles, topologies, architectures, and their components."
1.0000,Apply logical and physical networks at levels from the local area to the Internet.,Apply logical and physical networks at levels from the local area to the Internet.
1.0000,Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.,Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
