score,s1,s2
0.9205,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9217,In doing so it also covers a selected set of network algorithms in depth.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9255,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.9087,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",This course is an introduction to relational databases and the general skills for designing and using them.
0.9203,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9102,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9314,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9111,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9134,Apply network analysis algorithms in practical contexts.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9278,"Analyze results from network algorithms, and articulate their limitations.",Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9251,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
