score,s1,s2
0.9320,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9221,Many of the skills gained are of use outside formal project management environments.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9011,"Leadership,  Management, Professionalism, Ethics and Teamwork",Students will also improve their understanding of and commitment to ethical and professional responsibilities.
0.8728,Communication,Systems concepts.
0.9098,Project Context,Systems concepts.
0.9131,Project Management Body of Knowledge (PMBoK),"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9199,Agile Project Planning,Systems concepts.
0.9153,Agile Project Management,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9111,Project Scope Management,The Systems Engineering life-cycle and processes.
0.9087,Quality & Risk Management,The Systems Engineering life-cycle and processes.
0.9131,Project Control and Governance,The Systems Engineering life-cycle and processes.
0.9215,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Students will also improve their understanding of and commitment to ethical and professional responsibilities.
0.9332,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9441,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9282,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.","Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9330,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",Students will also improve their understanding of and commitment to ethical and professional responsibilities.
