score,s1,s2
0.9233,This course teaches introductory programming within a problem solving framework applicable to the sciences.,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
0.9264,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data.","The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
0.8907,There is an emphasis on designing and writing correct code.,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
0.9072,Testing and debugging are seen as integral to the programming enterprise.,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
0.8876,Both top-down and object oriented design are taught.,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
0.9071,There will be an introduction to widely-used computer science algorithms and to machine architecture.,"This course covers a range of concepts, techniques and technologies in network security."
0.9150,The course will be taught using one or more programming languages which are widely applicable to scientific work.,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
0.9168,"Design, write and debug small programs to solve practical problems of a scientific nature.","The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
0.9026,Have a practical understanding of the processing of scientific data.,Perform simple penetration testing of a network and network services
0.8950,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.
0.8950,Have an awareness of good program organisation.,Perform simple penetration testing of a network and network services
0.8994,Have an understanding of some widely-used algorithms.,"This course covers a range of concepts, techniques and technologies in network security."
0.9114,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques."
