score,s1,s2
0.8828,Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.8843,"Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location.","Characterise key aspects of human-computer interaction, such as interaction design, the user experience, and user interfaces."
0.9023,"Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping.","Characterise key aspects of human-computer interaction, such as interaction design, the user experience, and user interfaces."
0.8899,"Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us.","The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9309,"In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities.","This course will provide an introduction to the field of Human-Computer Interaction and will introduce students to key interaction and experience design paradigms, approaches and methods."
0.9378,"You will have the foundational basis to understand, evaluate, and compare new technologies and their applications.","The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9351,"You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9372,"Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9200,"Analyse the role of network standards, protocols, and layered models.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9363,"Apply network design principles, topologies, architectures, and their components.","Differentiate between design paradigms, approaches, and methods and explain their applicability to different design contexts."
0.8986,Apply logical and physical networks at levels from the local area to the Internet.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.8956,Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
