score,s1,s2
0.8856,"Massive amounts of data are being collected by public and private organisations, and research projects, while the Internet provides a very large source of information about almost every aspect of human life and society.","It will cover various data structures and algorithm design techniques for solving these two classes of problems, as well as basic performance measures and analysis techniques for solving such problems."
0.9023,Analysing such data can provide significant benefits to an organisation.,This course provides basic approaches for designing and analysing algorithms and data structures.
0.9339,This course provides a practical focus on the technology and research in the area of data mining.,This course provides basic approaches for designing and analysing algorithms and data structures.
0.9259,It focuses on the algorithms and techniques and less on the mathematical and statistical foundations.,"It will cover various data structures and algorithm design techniques for solving these two classes of problems, as well as basic performance measures and analysis techniques for solving such problems."
0.9357,Critically analyse and justify the steps involved in the data mining process.,Define and analyse time and space complexities of algorithms.
0.9188,Anticipate and identify data issues related to data mining.,Define and analyse time and space complexities of algorithms.
0.9415,Test and apply the principal algorithms and techniques used in data mining.,This course provides basic approaches for designing and analysing algorithms and data structures.
0.9304,Justify suitable techniques to use for a given data mining problem.,"It will cover various data structures and algorithm design techniques for solving these two classes of problems, as well as basic performance measures and analysis techniques for solving such problems."
0.9068,Appraise and reflect upon the results of a data mining project using suitable measurements.,Define and analyse time and space complexities of algorithms.
0.9036,Reflect upon ethical and social impacts of data mining.,Define and analyse time and space complexities of algorithms.
