score,s1,s2
0.9071,Commerce and research are being transformed by data-driven discovery and prediction.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9436,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula.","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9153,"Tour the basic techniques of data science, including both SQL and NoSQL solutions for massive data management, basic statistical modeling (e.g., descriptive statistics, linear and non-linear regression), algorithms for machine learning and optimization, and fundamentals of knowledge representation and search.","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.8856,Learn key concepts in security and the use of cryptographic techniques in securing data.,Many of the skills gained are of use outside formal project management environments.
0.9182,"Demonstrate a conceptual understanding of database systems and architecture, data models and declarative query languages","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.8360,"Define, query and manipulate a relational database",Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9365,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation.","Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9069,Formulate and extract descriptive and predictive statistics from data.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9211,Analyse and interpret results from descriptive and predictive data analysis.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9375,Apply their knowledge to a given problem domain and articulate potential data analysis problems.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9196,"Identify potential pitfalls, and social and ethical implications of data science.","Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project."
0.8825,"Explain key security concepts and the use of cryptographic techniques, digital signatures and PKI in security.",Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
