score,s1,s2
0.8997,"Real-time and embedded systems are all around us. Controlling cars, trains, or aeroplanes, as well as mobile phones, cameras, or A/V equipment, embedded systems are a challenging and demanding part of computer science and engineering.","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9286,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9153,It also delivers the principles of fault tolerant systems and highly reliable systems.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9144,"Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods.",Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.8851,Formulate real-time constraints.,Agile Project Planning
0.9089,Employ standard real-time programming constructs.,Many of the skills gained are of use outside formal project management environments.
0.9189,Develop a concept to handle the requests level of reliability.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.8721,"Construct and implement an architecture for an asynchronous, distributed real-time system.",Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9047,Understand and consider constraints from physical dynamical systems.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9216,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project."
