score,s1,s2
0.9269,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,"The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.8972,In doing so it also covers a selected set of network algorithms in depth.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.8962,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9257,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.","The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9565,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,"The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9277,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.","The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9465,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,"The course will equip students with theory, methods, and techniques to investigate different design situations, develop novel design ideas, and ask critical questions about the role of technology in society."
0.9446,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9164,Apply network analysis algorithms in practical contexts.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9269,"Analyze results from network algorithms, and articulate their limitations.","Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
0.9438,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,"Investigate the activities and practices of a design space using design research methods, to identify opportunities and issues for design intervention."
