score,s1,s2
0.8502,"Real-world software development is a complex and dynamic activity involving people, technology and processes interacting within a complex environment of clients, users and other stakeholders while being observant of technological, physical, social, legal, and ethical constraints.","Description, implementation and use of parallel programming languages, parallel features of operating systems, library routines and applications."
0.9209,"This course will empower students with the ability and confidence necessary to exercise critical thinking and professional judgment to select and apply appropriate knowledge, practices and tools to the development of non-trivial software systems.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9081,This will be achieved by introducing students to important design methodologies.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9223,We will build on previous programming courses to deepen and broaden students' knowledge and understanding of the practices and tools used to build large software systems within complex environments.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9220,"We will use real-world examples such as distributed, high-integrity, web-based systems where rigorous software engineering can demonstrably enhance business value.",Be able to descriptively compare the performance of different programs and methods on one machine
0.8812,Students will learn how practices and tools can be adapted to suit specific project needs and contexts.,Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9326,"Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9275,"Demonstrate an understanding of the following key software engineering activities within the context of a realistic software engineering process (Requirements, Design, Construction, Architectures, Testing, verification and validation)",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.9166,"Demonstrate an ability to use professional judgement to select and apply appropriate knowledge, practices and tools to analyse, design and solve problems relating to the software engineering activities listed above.",Demonstrate advanced knowledge of the elements of parallel programming language and system implementation.
0.8865,Demonstrate how practices and tools can be adapted to suit specific project needs and contexts.,Be able to descriptively compare the performance of different programs and methods on one machine
