score,s1,s2
0.9286,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9189,Many of the skills gained are of use outside formal project management environments.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.8855,"Leadership,  Management, Professionalism, Ethics and Teamwork",Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.8601,Communication,Develop a concept to handle the requests level of reliability.
0.9091,Project Context,Develop a concept to handle the requests level of reliability.
0.8990,Project Management Body of Knowledge (PMBoK),Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9091,Agile Project Planning,Develop a concept to handle the requests level of reliability.
0.8994,Agile Project Management,It also delivers the principles of fault tolerant systems and highly reliable systems.
0.9061,Project Scope Management,Develop a concept to handle the requests level of reliability.
0.9019,Quality & Risk Management,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.8965,Project Control and Governance,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9216,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9239,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9114,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods."
0.9138,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Develop a concept to handle the requests level of reliability.
0.9084,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",It also delivers the principles of fault tolerant systems and highly reliable systems.
