score,s1,s2
0.9284,"Real-time and embedded systems are all around us. Controlling cars, trains, or aeroplanes, as well as mobile phones, cameras, or A/V equipment, embedded systems are a challenging and demanding part of computer science and engineering.","These key concepts in computer graphics programming will be covered from their mathematical foundations through to their application in domains such as data visualisation, virtual reality, computer games and film animation/VFX."
0.9431,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).,"In this course students will learn about fundamental algorithms, data structures and programming models used in 3D graphics applications."
0.9127,It also delivers the principles of fault tolerant systems and highly reliable systems.,In this course students will explore these concepts through practical implementation in a modern computer graphics software context.
0.9165,"Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods.","Construct and manipulate complex models, geometries and scene graphs in both 2D and 3D"
0.8959,Formulate real-time constraints.,Implement computer graphics algorithms in a shader language
0.9275,Employ standard real-time programming constructs.,Implement computer graphics algorithms in a shader language
0.9068,Develop a concept to handle the requests level of reliability.,In this course students will explore these concepts through practical implementation in a modern computer graphics software context.
0.8998,"Construct and implement an architecture for an asynchronous, distributed real-time system.",Implement computer graphics algorithms in a shader language
0.9186,Understand and consider constraints from physical dynamical systems.,"Construct and manipulate complex models, geometries and scene graphs in both 2D and 3D"
0.9059,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.,In this course students will explore these concepts through practical implementation in a modern computer graphics software context.
