score,s1,s2
0.9308,This course teaches introductory programming within a problem solving framework applicable to the sciences.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9196,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.8867,There is an emphasis on designing and writing correct code.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8926,Testing and debugging are seen as integral to the programming enterprise.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8990,Both top-down and object oriented design are taught.,Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.9074,There will be an introduction to widely-used computer science algorithms and to machine architecture.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9136,The course will be taught using one or more programming languages which are widely applicable to scientific work.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9208,"Design, write and debug small programs to solve practical problems of a scientific nature.",Be able to recognize and formulate convex optimization problems arising in practice.
0.9233,Have a practical understanding of the processing of scientific data.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9192,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.,Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.8819,Have an awareness of good program organisation.,Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.9204,Have an understanding of some widely-used algorithms.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9246,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
