score,s1,s2
0.9131,This course introduces the construction of web sites and web interface/interaction design.,"Demonstrate a conceptual understanding of database systems and architecture, data models and declarative query languages"
0.9167,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,Commerce and research are being transformed by data-driven discovery and prediction.
0.9103,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.","Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.9320,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.","Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula."
0.8775,The course provides an introduction to the latest web technologies.,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula."
0.9404,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.","Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.9114,Apply a user-centred focus to the development and design of web sites.,Commerce and research are being transformed by data-driven discovery and prediction.
0.9252,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.","Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.9143,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.","Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation."
0.9267,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,"Identify potential pitfalls, and social and ethical implications of data science."
