score,s1,s2
0.8884,"Real-world software development is a complex and dynamic activity involving people, technology and processes interacting within a complex environment of clients, users and other stakeholders while being observant of technological, physical, social, legal, and ethical constraints.","Massive amounts of data are being collected by public and private organisations, and research projects, while the Internet provides a very large source of information about almost every aspect of human life and society."
0.9199,"This course will empower students with the ability and confidence necessary to exercise critical thinking and professional judgment to select and apply appropriate knowledge, practices and tools to the development of non-trivial software systems.",This course provides a practical focus on the technology and research in the area of data mining.
0.9244,This will be achieved by introducing students to important design methodologies.,This course provides a practical focus on the technology and research in the area of data mining.
0.9367,We will build on previous programming courses to deepen and broaden students' knowledge and understanding of the practices and tools used to build large software systems within complex environments.,This course provides a practical focus on the technology and research in the area of data mining.
0.9212,"We will use real-world examples such as distributed, high-integrity, web-based systems where rigorous software engineering can demonstrably enhance business value.",Analysing such data can provide significant benefits to an organisation.
0.9032,Students will learn how practices and tools can be adapted to suit specific project needs and contexts.,Justify suitable techniques to use for a given data mining problem.
0.9353,"Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience.",This course provides a practical focus on the technology and research in the area of data mining.
0.9138,"Demonstrate an understanding of the following key software engineering activities within the context of a realistic software engineering process (Requirements, Design, Construction, Architectures, Testing, verification and validation)",Critically analyse and justify the steps involved in the data mining process.
0.9300,"Demonstrate an ability to use professional judgement to select and apply appropriate knowledge, practices and tools to analyse, design and solve problems relating to the software engineering activities listed above.",Critically analyse and justify the steps involved in the data mining process.
0.9101,Demonstrate how practices and tools can be adapted to suit specific project needs and contexts.,Justify suitable techniques to use for a given data mining problem.
