score,s1,s2
0.8666,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.9007,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Apply the vulnerability discovery techniques to real-world software, analyse their vulnerabilities and design and implement appropriate mitigation techniques."
0.8976,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Apply the vulnerability discovery techniques to real-world software, analyse their vulnerabilities and design and implement appropriate mitigation techniques."
0.8979,Systems concepts.,Demonstrate proficiency in software reverse engineering.
0.8937,The Systems Engineering life-cycle and processes.,Demonstrate proficiency in software reverse engineering.
0.9302,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.8956,"Preliminary system design: subsystem design requirements, design review.",Demonstrate a thorough understanding in exploitation techniques against software vulnerabilities and defensive techniques against these exploitations.
0.9097,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.8985,"Design testing, evaluation and validation.",Demonstrate proficiency in software reverse engineering.
0.8961,Design for sustainability: approaches that integrate sustainability principles into the design process.,"Apply the vulnerability discovery techniques to real-world software, analyse their vulnerabilities and design and implement appropriate mitigation techniques."
0.8968,Integration of Systems Engineering and Software Engineering activities.,Demonstrate proficiency in software reverse engineering.
0.9030,describe the holistic and multi-disciplinary nature of complex engineering projects.,Demonstrate proficiency in software reverse engineering.
0.8965,describe the Systems Engineering life-cycle.,Demonstrate proficiency in software reverse engineering.
0.8944,identify and explain the activities involved in each phase of the Systems Engineering life-cycle.,"Apply the vulnerability discovery techniques to real-world software, analyse their vulnerabilities and design and implement appropriate mitigation techniques."
0.8874,explain the role of Software Engineering within the broader context of Systems Engineering.,Demonstrate proficiency in software reverse engineering.
0.8915,Students will also improve their ability to understand and solve complex and ill-defined problems.,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.8815,Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.8793,Students will also improve their understanding of and commitment to ethical and professional responsibilities.,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.8740,Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
