score,s1,s2
0.9467,This course teaches introductory programming within a problem solving framework applicable to the sciences.,This course provides a practical focus on the technology and research in the area of data mining.
0.9407,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data.",This course provides a practical focus on the technology and research in the area of data mining.
0.8992,There is an emphasis on designing and writing correct code.,This course provides a practical focus on the technology and research in the area of data mining.
0.9182,Testing and debugging are seen as integral to the programming enterprise.,Test and apply the principal algorithms and techniques used in data mining.
0.8992,Both top-down and object oriented design are taught.,Test and apply the principal algorithms and techniques used in data mining.
0.9151,There will be an introduction to widely-used computer science algorithms and to machine architecture.,This course provides a practical focus on the technology and research in the area of data mining.
0.9317,The course will be taught using one or more programming languages which are widely applicable to scientific work.,This course provides a practical focus on the technology and research in the area of data mining.
0.9282,"Design, write and debug small programs to solve practical problems of a scientific nature.",Test and apply the principal algorithms and techniques used in data mining.
0.9298,Have a practical understanding of the processing of scientific data.,This course provides a practical focus on the technology and research in the area of data mining.
0.9115,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.,Test and apply the principal algorithms and techniques used in data mining.
0.8972,Have an awareness of good program organisation.,Appraise and reflect upon the results of a data mining project using suitable measurements.
0.9285,Have an understanding of some widely-used algorithms.,Justify suitable techniques to use for a given data mining problem.
0.9185,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.,Test and apply the principal algorithms and techniques used in data mining.
