score,s1,s2
0.9457,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","This course introduces core concepts of data cleaning, standardisation, and data integration, that are aimed at converting and mapping raw data into other formats that allow more efficient and convenient use and analysis of data. The courses also discusses data quality, management, and storage issues as relevant to data analytics."
0.9215,Many of the skills gained are of use outside formal project management environments.,"This course introduces core concepts of data cleaning, standardisation, and data integration, that are aimed at converting and mapping raw data into other formats that allow more efficient and convenient use and analysis of data. The courses also discusses data quality, management, and storage issues as relevant to data analytics."
0.8866,"Leadership,  Management, Professionalism, Ethics and Teamwork","This course introduces core concepts of data cleaning, standardisation, and data integration, that are aimed at converting and mapping raw data into other formats that allow more efficient and convenient use and analysis of data. The courses also discusses data quality, management, and storage issues as relevant to data analytics."
0.8413,Communication,"Interpret, assess and discuss data quality measurements."
0.8877,Project Context,"Critically reflect upon different data sources, types, formats and structures."
0.8970,Project Management Body of Knowledge (PMBoK),"Understand and be able to use advanced data wrangling, data integration, and database techniques as relevant to data analytics."
0.9001,Agile Project Planning,"Justify and apply data cleaning, preprocessing, and standardisation for data analytics."
0.8960,Agile Project Management,"Understand and be able to use advanced data wrangling, data integration, and database techniques as relevant to data analytics."
0.8969,Project Scope Management,"Justify and apply data cleaning, preprocessing, and standardisation for data analytics."
0.8910,Quality & Risk Management,"Interpret, assess and discuss data quality measurements."
0.8938,Project Control and Governance,"Interpret, assess and discuss data quality measurements."
0.9220,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.","This course introduces core concepts of data cleaning, standardisation, and data integration, that are aimed at converting and mapping raw data into other formats that allow more efficient and convenient use and analysis of data. The courses also discusses data quality, management, and storage issues as relevant to data analytics."
0.9371,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,"This course introduces core concepts of data cleaning, standardisation, and data integration, that are aimed at converting and mapping raw data into other formats that allow more efficient and convenient use and analysis of data. The courses also discusses data quality, management, and storage issues as relevant to data analytics."
0.9228,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","This course introduces core concepts of data cleaning, standardisation, and data integration, that are aimed at converting and mapping raw data into other formats that allow more efficient and convenient use and analysis of data. The courses also discusses data quality, management, and storage issues as relevant to data analytics."
0.9344,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.","Understand and be able to use advanced data wrangling, data integration, and database techniques as relevant to data analytics."
0.9143,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.","Understand and be able to use advanced data wrangling, data integration, and database techniques as relevant to data analytics."
