score,s1,s2
0.9269,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,This course provides a broad but thorough introduction to the methods and practice of statistical machine learning.
0.9095,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Interpret the mathematical equations from Linear Algebra, Statistics, and Probability Theory used in these machine learning models."
0.8929,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Interpret the mathematical equations from Linear Algebra, Statistics, and Probability Theory used in these machine learning models."
0.9069,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",Implement efficient machine learning algorithms on a computer.
0.9126,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,Design test procedures in order to evaluate a model.
0.9081,"The following topics will be addressed: the C++ programming language; basic numerical computing from aspects of floating point error analysis to algorithms for solving differential equations; the engineering of scientific software; general high performance computing concepts and architectural principles; modern scalar architectures and their memory structure; performance and programmability issues, and program analysis techniques for high performance computing; parallel computing paradigms and programming using the OpenMP standard; trends in HPC systems.","Topics covered will include Bayesian inference and maximum likelihood modeling; regression, classification, density estimation, clustering, principal and independent component analysis; parametric, semi-parametric, and non-parametric models; basis functions, neural networks, kernel methods, and graphical models; deterministic and stochastic optimisation; overfitting, regularisation, and validation."
0.9075,appreciate the building blocks of scientific and engineering software.,Design test procedures in order to evaluate a model.
0.9092,demonstrate a basic knowledge of numerical computing using an appropriate programming language.,"Interpret the mathematical equations from Linear Algebra, Statistics, and Probability Theory used in these machine learning models."
0.9224,be competent in experimental computing in a numerical context and of the optimisation of algorithms on high performance architectures.,"Interpret the mathematical equations from Linear Algebra, Statistics, and Probability Theory used in these machine learning models."
0.9195,be able to reason about the accuracy of mathematical and numerical models of real physical phenomena.,"Interpret the mathematical equations from Linear Algebra, Statistics, and Probability Theory used in these machine learning models."
0.8947,have an awareness of the modern field of computational science and engineering and of the impact of high performance computing on science and industry.,This course provides a broad but thorough introduction to the methods and practice of statistical machine learning.
0.8989,have an understanding of the various paradigms of high performance computing and their potential for performance and programmability.,Assess the strength and weakness of each of these models.
0.8956,"be capable of writing algorithms that yield good performance on high-performance architectures, and to be able to estimate and evaluate their performance.",Implement efficient machine learning algorithms on a computer.
