score,s1,s2
0.9321,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",This course provides a practical focus on the technology and research in the area of data mining.
0.9286,Many of the skills gained are of use outside formal project management environments.,This course provides a practical focus on the technology and research in the area of data mining.
0.8767,"Leadership,  Management, Professionalism, Ethics and Teamwork",Reflect upon ethical and social impacts of data mining.
0.8454,Communication,Reflect upon ethical and social impacts of data mining.
0.8949,Project Context,Critically analyse and justify the steps involved in the data mining process.
0.8969,Project Management Body of Knowledge (PMBoK),This course provides a practical focus on the technology and research in the area of data mining.
0.9119,Agile Project Planning,Anticipate and identify data issues related to data mining.
0.8982,Agile Project Management,Anticipate and identify data issues related to data mining.
0.8967,Project Scope Management,Critically analyse and justify the steps involved in the data mining process.
0.8956,Quality & Risk Management,Anticipate and identify data issues related to data mining.
0.8990,Project Control and Governance,Anticipate and identify data issues related to data mining.
0.9168,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Critically analyse and justify the steps involved in the data mining process.
0.9370,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Critically analyse and justify the steps involved in the data mining process.
0.9053,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality",Appraise and reflect upon the results of a data mining project using suitable measurements.
0.9413,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Critically analyse and justify the steps involved in the data mining process.
0.9013,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",This course provides a practical focus on the technology and research in the area of data mining.
