score,s1,s2
0.9231,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",demonstrate experience in the design and implementation of a large software system.
0.9121,Many of the skills gained are of use outside formal project management environments.,demonstrate experience in the design and implementation of a large software system.
0.8700,"Leadership,  Management, Professionalism, Ethics and Teamwork",demonstrate experience in the design and implementation of a large software system.
0.8531,Communication,identify and describe the reasons for many architectural features of contemporary machines.
0.8964,Project Context,identify and describe the reasons for many architectural features of contemporary machines.
0.8907,Project Management Body of Knowledge (PMBoK),demonstrate experience in the design and implementation of a large software system.
0.9017,Agile Project Planning,demonstrate experience in the design and implementation of a large software system.
0.9033,Agile Project Management,demonstrate experience in the design and implementation of a large software system.
0.8992,Project Scope Management,demonstrate experience in the design and implementation of a large software system.
0.8811,Quality & Risk Management,demonstrate experience in the design and implementation of a large software system.
0.9028,Project Control and Governance,demonstrate experience in the design and implementation of a large software system.
0.9203,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",demonstrate experience in the design and implementation of a large software system.
0.9283,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,demonstrate experience in the design and implementation of a large software system.
0.8902,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality",demonstrate experience in the design and implementation of a large software system.
0.9113,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",identify and describe the reasons for many architectural features of contemporary machines.
0.9025,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",demonstrate experience in the design and implementation of a large software system.
