score,s1,s2
0.9369,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9132,In doing so it also covers a selected set of network algorithms in depth.,It also delivers the principles of fault tolerant systems and highly reliable systems.
0.9298,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods."
0.9193,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9315,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9047,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.",This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9283,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
0.9385,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.
0.9335,Apply network analysis algorithms in practical contexts.,Understand and consider constraints from physical dynamical systems.
0.9354,"Analyze results from network algorithms, and articulate their limitations.",Understand and consider constraints from physical dynamical systems.
0.9352,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).
