score,s1,s2
0.9064,The course introduces students to some fundamentals of research methodology.,Students will also improve their understanding of and commitment to ethical and professional responsibilities.
0.9080,"The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9210,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students.",Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.
0.9323,"This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9205,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects.",Students will also improve their understanding of and commitment to ethical and professional responsibilities.
0.9209,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience.","Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9095,This includes demonstrated skills in the writing of abstracts and research papers.,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9370,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.,Students will also improve their understanding of and commitment to ethical and professional responsibilities.
0.9244,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9200,Demonstrate an ability to undertake and manage a research project of significant size and scope.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9278,Understanding of the process of identifying and formulating research problems.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9162,Ability to carry out literature searches and some ability to critically evaluate literature.,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9133,"Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions.","Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9294,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.,describe the holistic and multi-disciplinary nature of complex engineering projects.
