score,s1,s2
0.9200,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,Apply cyber security principles in a practical context.
0.9170,In doing so it also covers a selected set of network algorithms in depth.,Apply cyber security principles in a practical context.
0.9125,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9212,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",Apply cyber security principles in a practical context.
0.9378,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,"The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9240,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9407,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,Demonstrate a thorough understanding of the fundamental principles underlying Cyber Security.
0.9297,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,Migrate insights from cyber security analysis into new designs.
0.9531,Apply network analysis algorithms in practical contexts.,Apply cyber security principles in a practical context.
0.9316,"Analyze results from network algorithms, and articulate their limitations.",Define and identify cyber security principles and their violation.
0.9310,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,Communicate a cyber security thread to a heterogenous team of professionals.
