score,s1,s2
0.9018,Commerce and research are being transformed by data-driven discovery and prediction.,Expand conventional attack patterns to work in new system and network architectures.
0.9348,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula.",Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
0.9038,"Tour the basic techniques of data science, including both SQL and NoSQL solutions for massive data management, basic statistical modeling (e.g., descriptive statistics, linear and non-linear regression), algorithms for machine learning and optimization, and fundamentals of knowledge representation and search.",Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
0.9096,Learn key concepts in security and the use of cryptographic techniques in securing data.,Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
0.9104,"Demonstrate a conceptual understanding of database systems and architecture, data models and declarative query languages","Analyze a system across all abstraction levels, from basic hardware to complex cloud architectures."
0.8434,"Define, query and manipulate a relational database","Analyze a system across all abstraction levels, from basic hardware to complex cloud architectures."
0.9316,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation.",Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
0.8858,Formulate and extract descriptive and predictive statistics from data.,Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
0.9007,Analyse and interpret results from descriptive and predictive data analysis.,Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
0.9327,Apply their knowledge to a given problem domain and articulate potential data analysis problems.,Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
0.9139,"Identify potential pitfalls, and social and ethical implications of data science.",Demonstrate a thorough understanding of the fundamental principles underlying the identification and testing for vulnerabilities with limited information.
0.9066,"Explain key security concepts and the use of cryptographic techniques, digital signatures and PKI in security.",Offensive Cyber Security operations introduces and exercises a complete range of reverse engineering techniques and attack patterns. Students will also learn and exercise analysis of systems based on minimal information.
