score,s1,s2
0.9416,This course introduces students to the fundamentals of software development with a substantial group software project at its center.,"The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9058,"Major foci are data structures, object oriented programming, and an introduction to software engineering.",Apply cyber security principles in a practical context.
0.9483,"Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9182,"Students will be introduced to an industrial strength object oriented programming language, extending their understanding of the imperative programming paradigm with a solid grounding in object oriented programming.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.8994,"Inheritance, polymorphism, and parametric types are taught, as well as concepts such as boxing and auto boxing.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9008,The important role of standard libraries and their collection types will be emphasized.  GUI programming will be introduced.,Define and identify cyber security principles and their violation.
0.9138,"The course includes a deeper treatment of data structures, using hash tables, trees and lists, which are used to provide concrete implementations of abstract library collection types.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.8982,The theory of data structures and their time and space complexity will thus be tied to the practice of using standard collections such as those offered by object oriented languages.,"This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9204,"The foundations of software engineering including: major development paradigms (such as big plan up front, agile, and formal methods), risk are introduced.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9373,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9310,"Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems.",Apply cyber security principles in a practical context.
0.9095,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation, understand how program state maps to memory (globals, local, heap), and understand the implications of heap reachability for memory management.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9255,"Develop, understand, test, and evolve substantial programs using a modern IDE, and associated configuration tools; understand common coding errors and how to avoid them; practice fundamental defensive programming; perform individual and team program reviews; use established design principles to organize a software system.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9057,"Use, implement, and evaluate fundamental data structures and associated algorithms; create, implement, debug, and evaluate algorithms for solving substantial problems, including recursively, using divide-and-conquer, and via decomposition; implement an abstract data type.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9065,"Apply basic algorithmic analysis to simple algorithms; use appropriate algorithmic approaches to solve problems (brute-force, divide-and-conquer, recursive backtracking, heuristic).","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9100,"Understand the basics of event-driven programming, and its use in constructing GUIs",Apply cyber security principles in a practical context.
0.9255,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
