score,s1,s2
0.9239,This course is based on the foundations set by the previous course on computer organisation.,"The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.8956,It expands particularly into all forms of concurrent programming including aspects of massively parallel programming.,Apply cyber security principles in a practical context.
0.9160,"This course introduces all basic mechanisms to analyse, design, and manage concurrent, single computer-node (multicore) as well as distributed applications (e.g. as performance or dependability enhancements).","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.8948,"Following on from the previous course, the fields of operating systems and networking will also be expanded on.","The course provides the essential foundations which allow students to continue in a more in-depth cyber security career, yet can also be used a standalone unit to provide a self-contained set of knowledge."
0.9048,"On the operating system side aspects of security, scheduling algorithms and memory management are discussed.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9152,More specific networking aspects follow on from message passing as a core concurrency construct.,Apply cyber security principles in a practical context.
0.9264,These include the basics of routing and dependable protocols.,"This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.8725,"Model, design and program concurrent systems.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9133,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems.",Apply cyber security principles in a practical context.
0.8656,This includes the appropriate programming language and runtime environment for the task at hand.,Apply cyber security principles in a practical context.
0.8431,Analyse and debug concurrent programs.,"This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9017,"Understand the aspects of an operating system concerning scheduling, protection and memory management.","This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9017,Employ message passing locally and over networks to construct distributed systems.,"This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9143,Distinguish as well as connect conceptual concurrency with physical parallelism at all levels of a distributed system.,"This includes principles of secure design, secrets minimization, least privilege, isolation, separation and encapsulation."
0.9000,Identify core aspects of operating systems and networks irrespective of the specific system at hand.,Demonstrate a thorough understanding of the fundamental principles underlying Cyber Security.
