score,s1,s2
0.8957,This course is based on the foundations set by the previous course on computer organisation.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9240,It expands particularly into all forms of concurrent programming including aspects of massively parallel programming.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9177,"This course introduces all basic mechanisms to analyse, design, and manage concurrent, single computer-node (multicore) as well as distributed applications (e.g. as performance or dependability enhancements).","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.8866,"Following on from the previous course, the fields of operating systems and networking will also be expanded on.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.8876,"On the operating system side aspects of security, scheduling algorithms and memory management are discussed.",Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9068,More specific networking aspects follow on from message passing as a core concurrency construct.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9194,These include the basics of routing and dependable protocols.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.8844,"Model, design and program concurrent systems.",Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9324,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems.",Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.8882,This includes the appropriate programming language and runtime environment for the task at hand.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8807,Analyse and debug concurrent programs.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8969,"Understand the aspects of an operating system concerning scheduling, protection and memory management.",Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9025,Employ message passing locally and over networks to construct distributed systems.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9218,Distinguish as well as connect conceptual concurrency with physical parallelism at all levels of a distributed system.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8833,Identify core aspects of operating systems and networks irrespective of the specific system at hand.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
