score,s1,s2
0.9119,"Real-time and embedded systems are all around us. Controlling cars, trains, or aeroplanes, as well as mobile phones, cameras, or A/V equipment, embedded systems are a challenging and demanding part of computer science and engineering.",Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
0.9369,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.
0.9268,It also delivers the principles of fault tolerant systems and highly reliable systems.,"Analyze results from network algorithms, and articulate their limitations."
0.9304,"Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods.","Analyze results from network algorithms, and articulate their limitations."
0.9152,Formulate real-time constraints.,"Analyze results from network algorithms, and articulate their limitations."
0.9210,Employ standard real-time programming constructs.,Apply network analysis algorithms in practical contexts.
0.9331,Develop a concept to handle the requests level of reliability.,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.8723,"Construct and implement an architecture for an asynchronous, distributed real-time system.",Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
0.9354,Understand and consider constraints from physical dynamical systems.,"Analyze results from network algorithms, and articulate their limitations."
0.9385,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
