score,s1,s2
0.9099,Commerce and research are being transformed by data-driven discovery and prediction.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9234,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9228,"Tour the basic techniques of data science, including both SQL and NoSQL solutions for massive data management, basic statistical modeling (e.g., descriptive statistics, linear and non-linear regression), algorithms for machine learning and optimization, and fundamentals of knowledge representation and search.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.8817,Learn key concepts in security and the use of cryptographic techniques in securing data.,Systems concepts.
0.9192,"Demonstrate a conceptual understanding of database systems and architecture, data models and declarative query languages","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.8284,"Define, query and manipulate a relational database",describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9365,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.8906,Formulate and extract descriptive and predictive statistics from data.,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9093,Analyse and interpret results from descriptive and predictive data analysis.,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.9250,Apply their knowledge to a given problem domain and articulate potential data analysis problems.,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9150,"Identify potential pitfalls, and social and ethical implications of data science.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.8880,"Explain key security concepts and the use of cryptographic techniques, digital signatures and PKI in security.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
