score,s1,s2
0.8824,This course is the first of three core computer science courses on programming.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9170,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9260,"Data structures and algorithms, the key concepts at the core of computer science, receive their first treatment in this course. The course addresses both functional and imperative programming paradigms.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9406,"The course covers functional programming in depth, developing the core idea of functions operating on data structures.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9165,"Students learn the organization of programming languages using types, how programs are evaluated (reduction), functional composition, recursive functions, algebraic data types, pattern matching, parametric polymorphism, higher-order functions.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9300,"Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9317,The functional paradigm demonstrates elegant solutions to many programming problems.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9204,"The course also introduces imperative programming as an alternative paradigm to functional programming, highlighting similarities and contrasting differences.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9082,"Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects.",Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8957,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.,"This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.8783,These include distributed software revision control systems.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8872,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9436,"Apply fundamental programming concepts, using a functional programming language, to solve simple problems.",Be able to apply Linear Programming and Mixed-Integer Programming model to solve real-world problems.
0.8946,Understand basic types and the benefits of static typing.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.8708,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.8891,"Describe, understand and evolve programs, via documentation, testing, and debugging.",Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
0.9223,"Discuss, use, and apply the fundamentals of data structures, algorithms, and design; create, implement, and debug algorithms for solving simple problems, including recursively, using divide-and-conquer, and via decomposition.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9259,"Discuss basic algorithmic analysis for simple algorithms; determine appropriate algorithmic approaches to a problem (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming).","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9406,Describe and apply alternative computational paradigms to simple problems.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8904,Understand the legal context for protection of software as intellectual property.,Demonstrate an understanding of the propagation of a global constraint in a Constraint programming system.
