score,s1,s2
0.8992,Commerce and research are being transformed by data-driven discovery and prediction.,Defensive Cyber Security operations introduces and exercises a complete range of anomaly / intrusion detection and identification mechanisms.
0.9216,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula.",This is a complete course in cyber defense which enables students on successful completion to operate systems under real-world exposure.
0.9003,"Tour the basic techniques of data science, including both SQL and NoSQL solutions for massive data management, basic statistical modeling (e.g., descriptive statistics, linear and non-linear regression), algorithms for machine learning and optimization, and fundamentals of knowledge representation and search.",Demonstrate a thorough understanding of the fundamental principles underlying the defence of systems and networks.
0.9081,Learn key concepts in security and the use of cryptographic techniques in securing data.,Defensive Cyber Security operations introduces and exercises a complete range of anomaly / intrusion detection and identification mechanisms.
0.9175,"Demonstrate a conceptual understanding of database systems and architecture, data models and declarative query languages",Demonstrate a thorough understanding of the fundamental principles underlying the defence of systems and networks.
0.8452,"Define, query and manipulate a relational database",Define and identify defensive cyber security architectures and their purpose.
0.9253,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation.",Demonstrate a thorough understanding of the fundamental principles underlying the defence of systems and networks.
0.8881,Formulate and extract descriptive and predictive statistics from data.,Define and identify defensive cyber security architectures and their purpose.
0.8968,Analyse and interpret results from descriptive and predictive data analysis.,Defensive Cyber Security operations introduces and exercises a complete range of anomaly / intrusion detection and identification mechanisms.
0.9308,Apply their knowledge to a given problem domain and articulate potential data analysis problems.,Communicate a cyber security situation and response to a heterogenous team of professionals.
0.9116,"Identify potential pitfalls, and social and ethical implications of data science.",Define and identify defensive cyber security architectures and their purpose.
0.9107,"Explain key security concepts and the use of cryptographic techniques, digital signatures and PKI in security.",Defensive Cyber Security operations introduces and exercises a complete range of anomaly / intrusion detection and identification mechanisms.
