score,s1,s2
0.9273,This course teaches introductory programming within a problem solving framework applicable to the sciences.,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems."
0.9238,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data.","Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems."
0.8929,There is an emphasis on designing and writing correct code.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.9219,Testing and debugging are seen as integral to the programming enterprise.,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams."
0.8950,Both top-down and object oriented design are taught.,Design for sustainability: approaches that integrate sustainability principles into the design process.
0.8883,There will be an introduction to widely-used computer science algorithms and to machine architecture.,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams."
0.9134,The course will be taught using one or more programming languages which are widely applicable to scientific work.,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems."
0.9047,"Design, write and debug small programs to solve practical problems of a scientific nature.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.9277,Have a practical understanding of the processing of scientific data.,describe the holistic and multi-disciplinary nature of complex engineering projects.
0.8923,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams."
0.8898,Have an awareness of good program organisation.,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.8981,Have an understanding of some widely-used algorithms.,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems."
0.9229,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
