score,s1,s2
0.8910,"Real-time and embedded systems are all around us. Controlling cars, trains, or aeroplanes, as well as mobile phones, cameras, or A/V equipment, embedded systems are a challenging and demanding part of computer science and engineering.","The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.9237,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques."
0.9192,It also delivers the principles of fault tolerant systems and highly reliable systems.,Demonstrate a thorough understanding in exploitation techniques against software vulnerabilities and defensive techniques against these exploitations.
0.9178,"Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods.","Apply the vulnerability discovery techniques to real-world software, analyse their vulnerabilities and design and implement appropriate mitigation techniques."
0.8900,Formulate real-time constraints.,Demonstrate proficiency in software reverse engineering.
0.9262,Employ standard real-time programming constructs.,Demonstrate proficiency in software reverse engineering.
0.9086,Develop a concept to handle the requests level of reliability.,Demonstrate a thorough understanding in exploitation techniques against software vulnerabilities and defensive techniques against these exploitations.
0.8808,"Construct and implement an architecture for an asynchronous, distributed real-time system.","Demonstrate proficiency in vulnerability discovery processes, from both source code and binary."
0.8960,Understand and consider constraints from physical dynamical systems.,"Apply the vulnerability discovery techniques to real-world software, analyse their vulnerabilities and design and implement appropriate mitigation techniques."
0.9162,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.,Demonstrate a thorough understanding in exploitation techniques against software vulnerabilities and defensive techniques against these exploitations.
