score,s1,s2
0.9072,The course introduces students to some fundamentals of research methodology.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9101,"The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.8905,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students.",Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.9301,"This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers.",Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8859,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects.","This course provides foundations and plenty of exercises in practical optimisation problems, while covering all basic elements of optimisation including forms of constraint programming as well as variations on linear programming and convex optimisation."
0.9053,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience.",Be able to use a variety of meta-heuristics to escape local minima in a neighbourhood.
0.9024,This includes demonstrated skills in the writing of abstracts and research papers.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8850,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9228,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.8883,Demonstrate an ability to undertake and manage a research project of significant size and scope.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9207,Understanding of the process of identifying and formulating research problems.,Be able to recognize and formulate convex optimization problems arising in practice.
0.9038,Ability to carry out literature searches and some ability to critically evaluate literature.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
0.9017,"Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions.",Be able to recognize and formulate convex optimization problems arising in practice.
0.8930,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.,Demonstrate an understanding of theoretical foundations of convex optimization and be able to use it to characterize optimal solutions to general problems.
